CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST01920,47,12,36896.5,4,4,3,443,Loyal Customers
CUST01921,479,3,10964.329999999998,2,1,2,212,Hibernating
CUST01922,6,52,679083.46,5,5,5,555,Champions
CUST01923,396,2,3309.99,2,1,1,211,Hibernating
CUST01924,38,9,36307.659999999996,4,3,3,433,Loyal Customers
CUST01925,366,4,19942.77,2,2,2,222,Hibernating
CUST01926,6,21,120510.3,5,5,5,555,Champions
CUST01927,285,4,16426.52,3,2,2,322,Need Attention
CUST01928,60,12,93812.41,4,4,4,444,Champions
CUST01929,646,5,22363.79,1,2,2,122,Lost
CUST01930,5,30,56172.42,5,5,4,554,Champions
CUST01931,603,3,9570.73,1,1,2,112,Lost
CUST01932,242,2,9721.81,3,1,2,312,Hibernating
CUST01933,239,8,69421.17,3,3,4,334,Loyal Customers
CUST01934,415,9,25759.77,2,3,3,233,Hibernating
CUST01935,382,5,53200.2,2,2,4,224,Hibernating
CUST01936,710,1,4068.45,1,1,1,111,Lost
CUST01937,43,10,72975.18,4,3,4,434,Loyal Customers
CUST01938,377,4,7084.029999999999,2,2,1,221,Hibernating
CUST01939,154,14,47898.04,3,4,3,343,Loyal Customers
CUST01940,10,34,195732.04,5,5,5,555,Champions
CUST01941,16,21,135871.71,4,5,5,455,Champions
CUST01942,239,10,30961.31,3,3,3,333,Loyal Customers
CUST01943,423,7,60617.72,2,3,4,234,Hibernating
CUST01944,380,5,42106.39,2,2,3,223,Hibernating
CUST01945,216,2,2455.24,3,1,1,311,Hibernating
CUST01946,404,7,28881.88,2,3,3,233,Hibernating
CUST01947,77,12,27886.42,4,4,3,443,Loyal Customers
CUST01948,9,22,213400.43,5,5,5,555,Champions
CUST01949,86,17,45887.76,4,4,3,443,Loyal Customers
CUST01950,37,12,38621.63,4,4,3,443,Loyal Customers
CUST01951,11,26,85389.0,5,5,4,554,Champions
CUST01952,43,7,82267.34,4,3,4,434,Loyal Customers
CUST01953,479,3,171703.58000000002,2,1,5,215,Hibernating
CUST01954,325,4,21633.489999999998,3,2,2,322,Need Attention
CUST01955,593,1,2003.13,1,1,1,111,Lost
CUST01956,698,3,3182.45,1,1,1,111,Lost
CUST01957,688,2,209417.97,1,1,5,115,Lost
CUST01958,111,9,33636.83,4,3,3,433,Loyal Customers
CUST01959,243,3,95089.09,3,1,4,314,Hibernating
CUST01960,211,2,2398.79,3,1,1,311,Hibernating
CUST01961,12,17,180159.59,5,4,5,545,Champions
CUST01962,217,9,165840.03,3,3,5,335,Loyal Customers
CUST01963,700,2,3149.58,1,1,1,111,Lost
CUST01964,23,9,59740.520000000004,4,3,4,434,Loyal Customers
CUST01965,603,3,8523.630000000001,1,1,2,112,Lost
CUST01966,376,6,28678.75,2,2,3,223,Hibernating
CUST01967,3,21,169880.45,5,5,5,555,Champions
CUST01968,128,21,92175.16,4,5,4,454,Champions
CUST01969,98,17,45381.17,4,4,3,443,Loyal Customers
CUST01970,6,59,665880.86,5,5,5,555,Champions
CUST01971,14,32,128504.41,5,5,5,555,Champions
CUST01972,641,4,18268.18,1,2,2,122,Lost
CUST01973,355,10,27565.5,2,3,3,233,Hibernating
CUST01974,510,6,25469.6,1,2,3,123,Lost
CUST01975,86,15,172750.8,4,4,5,445,Champions
CUST01976,384,3,13984.75,2,1,2,212,Hibernating
CUST01977,38,9,23712.64,4,3,3,433,Loyal Customers
CUST01978,22,12,32457.32,4,4,3,443,Loyal Customers
CUST01979,591,1,1904.18,1,1,1,111,Lost
CUST01980,615,1,1869.77,1,1,1,111,Lost
CUST01981,8,28,221756.53000000003,5,5,5,555,Champions
CUST01982,575,4,11231.66,1,2,2,122,Lost
CUST01983,21,7,23667.14,4,3,3,433,Loyal Customers
CUST01984,379,10,80963.88,2,3,4,234,Hibernating
CUST01985,17,22,176405.34,4,5,5,455,Champions
CUST01986,4,24,68680.19,5,5,4,554,Champions
CUST01987,223,6,75231.21,3,2,4,324,Need Attention
CUST01988,78,10,71763.87,4,3,4,434,Loyal Customers
CUST01989,193,11,28944.120000000003,3,4,3,343,Loyal Customers
CUST01990,584,4,12357.97,1,2,2,122,Lost
CUST01991,378,4,32311.49,2,2,3,223,Hibernating
CUST01992,13,30,61349.19,5,5,4,554,Champions
CUST01993,262,8,20832.95,3,3,2,332,Need Attention
CUST01994,4,19,385259.82,5,5,5,555,Champions
CUST01995,429,5,24273.7,2,2,3,223,Hibernating
CUST01996,421,6,7450.35,2,2,1,221,Hibernating
CUST01997,511,2,1604.6,1,1,1,111,Lost
CUST01998,3,23,85819.4,5,5,4,554,Champions
CUST01999,18,18,63323.4,4,5,4,454,Champions
CUST02000,22,12,78021.25,4,4,4,444,Champions
CUST02001,81,14,40553.85,4,4,3,443,Loyal Customers
CUST02002,22,8,24068.449999999997,4,3,3,433,Loyal Customers
CUST02003,383,2,5038.78,2,1,1,211,Hibernating
CUST02004,91,11,276957.89999999997,4,4,5,445,Champions
CUST02005,129,14,46005.64,4,4,3,443,Loyal Customers
CUST02006,482,5,78928.32,2,2,4,224,Hibernating
CUST02007,38,13,36714.72,4,4,3,443,Loyal Customers
CUST02008,380,3,4178.73,2,1,1,211,Hibernating
CUST02009,16,26,157447.25999999998,4,5,5,455,Champions
CUST02010,206,6,27874.08,3,2,3,323,Need Attention
CUST02011,4,52,665824.65,5,5,5,555,Champions
CUST02012,3,21,202231.63,5,5,5,555,Champions
CUST02013,493,1,6947.88,1,1,1,111,Lost
CUST02014,14,31,341595.7,5,5,5,555,Champions
CUST02015,444,5,56206.009999999995,2,2,4,224,Hibernating
CUST02016,77,9,33955.08,4,3,3,433,Loyal Customers
CUST02017,76,7,15760.76,4,3,2,432,Need Attention
CUST02018,471,2,3191.44,2,1,1,211,Hibernating
CUST02019,2,50,247904.53,5,5,5,555,Champions
CUST02020,252,6,25291.28,3,2,3,323,Need Attention
CUST02021,558,2,20438.4,1,1,2,112,Lost
CUST02022,435,7,31342.47,2,3,3,233,Hibernating
CUST02023,506,2,9891.1,1,1,2,112,Lost
CUST02024,4,20,74209.7,5,5,4,554,Champions
CUST02025,19,7,16508.86,4,3,2,432,Need Attention
CUST02026,120,7,17787.32,4,3,2,432,Need Attention
CUST02027,422,5,26309.559999999998,2,2,3,223,Hibernating
CUST02028,456,5,7532.0,2,2,1,221,Hibernating
CUST02029,9,13,75567.28,5,4,4,544,Champions
CUST02030,256,5,42305.25000000001,3,2,3,323,Need Attention
CUST02031,4,32,417783.81,5,5,5,555,Champions
CUST02032,538,8,20260.27,1,3,2,132,Hibernating
CUST02033,84,9,15723.079999999998,4,3,2,432,Need Attention
CUST02034,263,3,29381.54,3,1,3,313,Hibernating
CUST02035,529,10,48483.810000000005,1,3,3,133,Hibernating
CUST02036,41,19,70442.08,4,5,4,454,Champions
CUST02037,8,24,150322.72,5,5,5,555,Champions
CUST02038,9,30,207441.43,5,5,5,555,Champions
CUST02039,58,6,27507.949999999997,4,2,3,423,New Customers
CUST02040,216,13,39257.71,3,4,3,343,Loyal Customers
CUST02041,700,1,2811.29,1,1,1,111,Lost
CUST02042,291,4,7626.62,3,2,1,321,Hibernating
CUST02043,432,6,16486.14,2,2,2,222,Hibernating
CUST02044,8,29,212708.93,5,5,5,555,Champions
CUST02045,564,4,8169.9,1,2,2,122,Lost
CUST02046,383,4,11307.03,2,2,2,222,Hibernating
CUST02047,3,35,155664.38,5,5,5,555,Champions
CUST02048,610,10,42229.32,1,3,3,133,Hibernating
CUST02049,323,9,50075.19,3,3,4,334,Loyal Customers
CUST02050,3,26,108952.59,5,5,4,554,Champions
CUST02051,6,14,203551.8,5,4,5,545,Champions
CUST02052,88,10,24616.87,4,3,3,433,Loyal Customers
CUST02053,15,19,81525.87,4,5,4,454,Champions
CUST02054,373,2,10916.19,2,1,2,212,Hibernating
CUST02055,681,3,5080.32,1,1,1,111,Lost
CUST02056,542,5,21229.35,1,2,2,122,Lost
CUST02057,5,9,72384.53,5,3,4,534,Loyal Customers
CUST02058,127,14,104236.11,4,4,4,444,Champions
CUST02059,314,8,112427.02,3,3,4,334,Loyal Customers
CUST02060,509,7,17449.61,1,3,2,132,Hibernating
CUST02061,13,16,35892.590000000004,5,4,3,543,Loyal Customers
CUST02062,416,4,20493.28,2,2,2,222,Hibernating
CUST02063,394,1,794.94,2,1,1,211,Hibernating
CUST02064,155,10,24421.61,3,3,3,333,Loyal Customers
CUST02065,5,23,91176.43,5,5,4,554,Champions
CUST02066,403,11,79280.5,2,4,4,244,At Risk
CUST02067,352,12,73442.40000000001,3,4,4,344,Loyal Customers
CUST02068,123,12,164073.57,4,4,5,445,Champions
CUST02069,1,22,152736.55000000002,5,5,5,555,Champions
CUST02070,44,12,99816.63,4,4,4,444,Champions
CUST02071,267,3,43511.82,3,1,3,313,Hibernating
CUST02072,597,9,351950.1,1,3,5,135,Hibernating
CUST02073,115,14,62837.66,4,4,4,444,Champions
CUST02074,719,5,32557.06,1,2,3,123,Lost
CUST02075,490,2,2892.66,1,1,1,111,Lost
CUST02076,635,1,891.24,1,1,1,111,Lost
CUST02077,162,7,24795.77,3,3,3,333,Loyal Customers
CUST02078,109,13,249297.74000000002,4,4,5,445,Champions
CUST02079,350,1,1915.09,3,1,1,311,Hibernating
CUST02080,342,7,32763.54,3,3,3,333,Loyal Customers
CUST02081,1,37,125011.49,5,5,5,555,Champions
CUST02082,19,19,95514.13,4,5,4,454,Champions
CUST02083,61,11,105747.86000000002,4,4,4,444,Champions
CUST02084,726,1,885.85,1,1,1,111,Lost
CUST02085,245,3,44135.98,3,1,3,313,Hibernating
CUST02086,10,8,119568.99,5,3,5,535,Loyal Customers
CUST02087,3,23,210047.4,5,5,5,555,Champions
CUST02088,429,5,11999.3,2,2,2,222,Hibernating
CUST02089,580,4,7850.45,1,2,1,121,Lost
CUST02090,90,7,27048.440000000002,4,3,3,433,Loyal Customers
CUST02091,188,7,15918.23,3,3,2,332,Need Attention
CUST02092,540,1,1022.13,1,1,1,111,Lost
CUST02093,319,11,51343.69,3,4,4,344,Loyal Customers
CUST02094,400,9,20344.78,2,3,2,232,Hibernating
CUST02095,35,8,100252.09,4,3,4,434,Loyal Customers
CUST02096,336,3,7851.15,3,1,1,311,Hibernating
CUST02097,432,3,7424.3099999999995,2,1,1,211,Hibernating
CUST02098,407,4,23585.449999999997,2,2,3,223,Hibernating
CUST02099,378,6,28492.35,2,2,3,223,Hibernating
CUST02100,47,18,59774.3,4,5,4,454,Champions
CUST02101,395,2,976.9000000000001,2,1,1,211,Hibernating
CUST02102,245,8,17394.14,3,3,2,332,Need Attention
CUST02103,4,30,157164.89,5,5,5,555,Champions
CUST02104,638,5,14843.33,1,2,2,122,Lost
CUST02105,271,7,30532.149999999998,3,3,3,333,Loyal Customers
CUST02106,348,14,62526.19,3,4,4,344,Loyal Customers
CUST02107,725,1,3949.58,1,1,1,111,Lost
CUST02108,676,2,9502.130000000001,1,1,2,112,Lost
CUST02109,54,6,8933.4,4,2,2,422,New Customers
CUST02110,448,1,4112.34,2,1,1,211,Hibernating
CUST02111,1,21,165454.35,5,5,5,555,Champions
CUST02112,73,7,120029.68,4,3,5,435,Loyal Customers
CUST02113,4,28,164234.58,5,5,5,555,Champions
CUST02114,559,2,13743.49,1,1,2,112,Lost
CUST02115,465,2,40427.83,2,1,3,213,Hibernating
CUST02116,3,19,82840.41,5,5,4,554,Champions
CUST02117,186,17,150458.35,3,4,5,345,Loyal Customers
CUST02118,629,3,30728.420000000002,1,1,3,113,Lost
CUST02119,2,25,118872.54000000001,5,5,5,555,Champions
CUST02120,678,1,1877.5,1,1,1,111,Lost
CUST02121,648,3,2146.63,1,1,1,111,Lost
CUST02122,553,5,6160.19,1,2,1,121,Lost
CUST02123,435,1,13377.38,2,1,2,212,Hibernating
CUST02124,249,8,36463.03,3,3,3,333,Loyal Customers
CUST02125,542,1,1125.81,1,1,1,111,Lost
CUST02126,604,3,4968.95,1,1,1,111,Lost
CUST02127,533,9,28598.15,1,3,3,133,Hibernating
CUST02128,3,27,236823.66,5,5,5,555,Champions
CUST02129,539,4,27250.280000000002,1,2,3,123,Lost
CUST02130,93,13,28120.44,4,4,3,443,Loyal Customers
CUST02131,1,29,129053.85,5,5,5,555,Champions
CUST02132,2,39,170756.14,5,5,5,555,Champions
CUST02133,579,4,18812.8,1,2,2,122,Lost
CUST02134,442,7,20191.510000000002,2,3,2,232,Hibernating
CUST02135,254,4,8370.46,3,2,2,322,Need Attention
CUST02136,633,2,8487.14,1,1,2,112,Lost
CUST02137,20,18,114748.04000000001,4,5,4,454,Champions
CUST02138,548,6,19505.73,1,2,2,122,Lost
CUST02139,8,25,70050.73,5,5,4,554,Champions
CUST02140,385,1,5465.89,2,1,1,211,Hibernating
CUST02141,491,2,2864.2999999999997,1,1,1,111,Lost
CUST02142,439,7,49757.12,2,3,4,234,Hibernating
CUST02143,359,5,3768.14,2,2,1,221,Hibernating
CUST02144,37,15,96534.41,4,4,4,444,Champions
CUST02145,274,13,205983.58000000002,3,4,5,345,Loyal Customers
CUST02146,460,1,3699.5,2,1,1,211,Hibernating
CUST02147,111,20,113784.98,4,5,4,454,Champions
CUST02148,96,14,492637.12,4,4,5,445,Champions
CUST02149,16,10,31296.53,4,3,3,433,Loyal Customers
CUST02150,219,1,2253.64,3,1,1,311,Hibernating
CUST02151,267,14,109376.44,3,4,4,344,Loyal Customers
CUST02152,4,24,102399.75,5,5,4,554,Champions
CUST02153,635,6,10285.73,1,2,2,122,Lost
CUST02154,476,2,2260.9,2,1,1,211,Hibernating
CUST02155,10,23,185955.88,5,5,5,555,Champions
CUST02156,75,8,20881.850000000002,4,3,2,432,Need Attention
CUST02157,10,21,70006.78,5,5,4,554,Champions
CUST02158,27,14,137870.99,4,4,5,445,Champions
CUST02159,18,16,37896.3,4,4,3,443,Loyal Customers
CUST02160,255,8,20693.44,3,3,2,332,Need Attention
CUST02161,440,3,1044.41,2,1,1,211,Hibernating
CUST02162,417,6,28471.579999999998,2,2,3,223,Hibernating
CUST02163,258,9,13638.88,3,3,2,332,Need Attention
CUST02164,347,1,4394.24,3,1,1,311,Hibernating
CUST02165,210,10,34247.4,3,3,3,333,Loyal Customers
CUST02166,698,1,174.19,1,1,1,111,Lost
CUST02167,248,4,19239.39,3,2,2,322,Need Attention
CUST02168,16,21,52975.68,4,5,4,454,Champions
CUST02169,469,5,28039.66,2,2,3,223,Hibernating
CUST02170,74,21,84068.27,4,5,4,454,Champions
CUST02171,246,8,94262.59999999999,3,3,4,334,Loyal Customers
CUST02172,1,23,56299.58,5,5,4,554,Champions
CUST02173,3,24,286002.33,5,5,5,555,Champions
CUST02174,482,5,26609.02,2,2,3,223,Hibernating
CUST02175,251,11,57100.45999999999,3,4,4,344,Loyal Customers
CUST02176,712,4,39642.81,1,2,3,123,Lost
CUST02177,310,9,104982.53000000001,3,3,4,334,Loyal Customers
CUST02178,378,8,146428.69,2,3,5,235,Hibernating
CUST02179,498,5,43682.64,1,2,3,123,Lost
CUST02180,258,5,15823.84,3,2,2,322,Need Attention
CUST02181,74,9,11608.16,4,3,2,432,Need Attention
CUST02182,35,11,74614.51,4,4,4,444,Champions
CUST02183,3,46,249689.2,5,5,5,555,Champions
CUST02184,14,10,31927.170000000002,5,3,3,533,Loyal Customers
CUST02185,631,8,14269.839999999998,1,3,2,132,Hibernating
CUST02186,384,2,2420.8100000000004,2,1,1,211,Hibernating
CUST02187,689,3,6162.84,1,1,1,111,Lost
CUST02188,589,5,7876.86,1,2,1,121,Lost
CUST02189,669,2,3310.8099999999995,1,1,1,111,Lost
CUST02190,215,7,28763.530000000002,3,3,3,333,Loyal Customers
CUST02191,189,8,24287.23,3,3,3,333,Loyal Customers
CUST02192,409,2,2280.8199999999997,2,1,1,211,Hibernating
CUST02193,392,5,13628.829999999998,2,2,2,222,Hibernating
CUST02194,600,2,94584.31999999999,1,1,4,114,Lost
CUST02195,4,14,138665.55,5,4,5,545,Champions
CUST02196,59,6,6976.5199999999995,4,2,1,421,New Customers
CUST02197,261,10,204160.47000000003,3,3,5,335,Loyal Customers
CUST02198,553,2,3745.63,1,1,1,111,Lost
CUST02199,562,6,10895.4,1,2,2,122,Lost
CUST02200,58,11,134761.93,4,4,5,445,Champions
CUST02201,442,1,411.44,2,1,1,211,Hibernating
CUST02202,22,16,300267.08,4,4,5,445,Champions
CUST02203,146,11,125244.86,3,4,5,345,Loyal Customers
CUST02204,1,43,313251.63,5,5,5,555,Champions
CUST02205,546,7,87965.57999999999,1,3,4,134,Hibernating
CUST02206,213,1,1702.12,3,1,1,311,Hibernating
CUST02207,109,16,260090.34000000003,4,4,5,445,Champions
CUST02208,495,3,9741.12,1,1,2,112,Lost
CUST02209,164,9,254975.79,3,3,5,335,Loyal Customers
CUST02210,529,3,2773.6500000000005,1,1,1,111,Lost
CUST02211,281,5,16654.77,3,2,2,322,Need Attention
CUST02212,452,1,9358.08,2,1,2,212,Hibernating
CUST02213,6,40,146889.61000000002,5,5,5,555,Champions
CUST02214,668,2,710.44,1,1,1,111,Lost
CUST02215,281,11,15196.539999999999,3,4,2,342,Need Attention
CUST02216,256,9,22671.41,3,3,2,332,Need Attention
CUST02217,230,5,13623.4,3,2,2,322,Need Attention
CUST02218,166,11,36699.409999999996,3,4,3,343,Loyal Customers
CUST02219,602,3,3456.36,1,1,1,111,Lost
CUST02220,29,18,175116.4,4,5,5,455,Champions
CUST02221,312,6,11925.7,3,2,2,322,Need Attention
CUST02222,576,4,311827.81,1,2,5,125,Lost
CUST02223,8,22,372959.33,5,5,5,555,Champions
CUST02224,103,17,60207.92,4,4,4,444,Champions
CUST02225,3,65,523313.52999999997,5,5,5,555,Champions
CUST02226,63,10,32814.05,4,3,3,433,Loyal Customers
CUST02227,107,17,151994.5,4,4,5,445,Champions
CUST02228,553,7,37312.68,1,3,3,133,Hibernating
CUST02229,1,14,49278.06,5,4,4,544,Champions
CUST02230,55,16,289676.01,4,4,5,445,Champions
CUST02231,436,8,35693.729999999996,2,3,3,233,Hibernating
CUST02232,4,40,98362.05,5,5,4,554,Champions
CUST02233,281,2,2347.29,3,1,1,311,Hibernating
CUST02234,525,1,5248.42,1,1,1,111,Lost
CUST02235,434,8,22789.79,2,3,2,232,Hibernating
CUST02236,412,12,20848.41,2,4,2,242,Churned Best Customers
CUST02237,704,2,7228.73,1,1,1,111,Lost
CUST02238,1,27,164712.81,5,5,5,555,Champions
CUST02239,1,20,205614.88,5,5,5,555,Champions
CUST02240,92,10,59895.79,4,3,4,434,Loyal Customers
CUST02241,649,4,23117.43,1,2,3,123,Lost
CUST02242,3,60,334269.5,5,5,5,555,Champions
CUST02243,429,9,19816.600000000002,2,3,2,232,Hibernating
CUST02244,668,4,175308.97,1,2,5,125,Lost
CUST02245,437,1,4438.22,2,1,1,211,Hibernating
CUST02246,213,5,9666.8,3,2,2,322,Need Attention
CUST02247,15,42,141166.38,4,5,5,455,Champions
CUST02248,351,3,136979.07,3,1,5,315,Hibernating
CUST02249,291,6,100291.24,3,2,4,324,Need Attention
CUST02250,5,25,53687.8,5,5,4,554,Champions
CUST02251,7,28,232058.61000000002,5,5,5,555,Champions
CUST02252,407,4,7179.629999999999,2,2,1,221,Hibernating
CUST02253,422,4,4517.09,2,2,1,221,Hibernating
CUST02254,474,2,4458.349999999999,2,1,1,211,Hibernating
CUST02255,625,2,7660.5599999999995,1,1,1,111,Lost
CUST02256,459,5,12005.33,2,2,2,222,Hibernating
CUST02257,523,2,13673.07,1,1,2,112,Lost
CUST02258,16,14,46777.76,4,4,3,443,Loyal Customers
CUST02259,110,18,57664.939999999995,4,5,4,454,Champions
CUST02260,195,16,24849.3,3,4,3,343,Loyal Customers
CUST02261,344,10,45040.97,3,3,3,333,Loyal Customers
CUST02262,564,3,3978.9700000000003,1,1,1,111,Lost
CUST02263,479,2,3975.85,2,1,1,211,Hibernating
CUST02264,131,11,26623.97,4,4,3,443,Loyal Customers
CUST02265,416,5,6371.209999999999,2,2,1,221,Hibernating
CUST02266,229,9,40377.990000000005,3,3,3,333,Loyal Customers
CUST02267,403,5,16206.58,2,2,2,222,Hibernating
CUST02268,396,6,34075.71,2,2,3,223,Hibernating
CUST02269,1,15,66113.77,5,4,4,544,Champions
CUST02270,294,4,5688.33,3,2,1,321,Hibernating
CUST02271,1,26,156560.27,5,5,5,555,Champions
CUST02272,75,8,22235.000000000004,4,3,2,432,Need Attention
CUST02273,4,12,24907.35,5,4,3,543,Loyal Customers
CUST02274,384,8,29021.36,2,3,3,233,Hibernating
CUST02275,363,2,2573.73,2,1,1,211,Hibernating
CUST02276,540,4,5123.4,1,2,1,121,Lost
CUST02277,647,5,14572.88,1,2,2,122,Lost
CUST02278,453,7,21012.25,2,3,2,232,Hibernating
CUST02279,377,5,114369.87,2,2,4,224,Hibernating
CUST02280,11,26,120099.54,5,5,5,555,Champions
CUST02281,179,11,91914.9,3,4,4,344,Loyal Customers
CUST02282,11,8,14775.730000000001,5,3,2,532,Need Attention
CUST02283,193,12,71260.04000000001,3,4,4,344,Loyal Customers
CUST02284,2,43,324693.17,5,5,5,555,Champions
CUST02285,9,24,163192.38,5,5,5,555,Champions
CUST02286,143,13,32110.37,3,4,3,343,Loyal Customers
CUST02287,564,3,3271.45,1,1,1,111,Lost
CUST02288,70,12,39153.06,4,4,3,443,Loyal Customers
CUST02289,48,12,49817.729999999996,4,4,4,444,Champions
CUST02290,4,18,435259.71,5,5,5,555,Champions
CUST02291,516,8,29155.28,1,3,3,133,Hibernating
CUST02292,123,9,17171.34,4,3,2,432,Need Attention
CUST02293,5,18,221287.57,5,5,5,555,Champions
CUST02294,200,2,13993.39,3,1,2,312,Hibernating
CUST02295,15,38,415075.52,4,5,5,455,Champions
CUST02296,4,40,192917.78999999998,5,5,5,555,Champions
CUST02297,61,12,37070.41,4,4,3,443,Loyal Customers
CUST02298,24,44,251411.75,4,5,5,455,Champions
CUST02299,2,21,183090.8,5,5,5,555,Champions
CUST02300,51,15,69132.54,4,4,4,444,Champions
CUST02301,291,1,21589.5,3,1,2,312,Hibernating
CUST02302,478,11,37794.48,2,4,3,243,Churned Best Customers
CUST02303,404,4,10264.27,2,2,2,222,Hibernating
CUST02304,62,15,29527.41,4,4,3,443,Loyal Customers
CUST02305,726,3,5897.75,1,1,1,111,Lost
CUST02306,43,13,30399.6,4,4,3,443,Loyal Customers
CUST02307,9,24,73477.09,5,5,4,554,Champions
CUST02308,522,6,10192.19,1,2,2,122,Lost
CUST02309,5,21,94682.11,5,5,4,554,Champions
CUST02310,287,10,37476.83,3,3,3,333,Loyal Customers
CUST02311,569,3,2681.3999999999996,1,1,1,111,Lost
CUST02312,584,2,1865.78,1,1,1,111,Lost
CUST02313,84,8,10641.27,4,3,2,432,Need Attention
CUST02314,274,7,16561.68,3,3,2,332,Need Attention
CUST02315,664,2,5182.660000000001,1,1,1,111,Lost
CUST02316,10,17,65883.43000000001,5,4,4,544,Champions
CUST02317,214,16,36314.5,3,4,3,343,Loyal Customers
CUST02318,199,13,38915.65,3,4,3,343,Loyal Customers
CUST02319,102,13,35457.3,4,4,3,443,Loyal Customers
CUST02320,280,13,47172.71,3,4,3,343,Loyal Customers
CUST02321,527,2,6994.82,1,1,1,111,Lost
CUST02322,450,2,37445.49,2,1,3,213,Hibernating
CUST02323,371,5,13917.130000000001,2,2,2,222,Hibernating
CUST02324,35,16,78854.34,4,4,4,444,Champions
CUST02325,607,1,1759.37,1,1,1,111,Lost
CUST02326,422,4,4831.97,2,2,1,221,Hibernating
CUST02327,330,4,18258.49,3,2,2,322,Need Attention
CUST02328,2,28,237560.45,5,5,5,555,Champions
CUST02329,391,6,23195.9,2,2,3,223,Hibernating
CUST02330,10,24,129647.79,5,5,5,555,Champions
CUST02331,152,12,72484.92,3,4,4,344,Loyal Customers
CUST02332,1,22,48315.85,5,5,3,553,Loyal Customers
CUST02333,462,5,6863.2,2,2,1,221,Hibernating
CUST02334,649,5,27995.86,1,2,3,123,Lost
CUST02335,2,23,171964.96999999997,5,5,5,555,Champions
CUST02336,108,10,91307.65000000001,4,3,4,434,Loyal Customers
CUST02337,69,16,103756.18,4,4,4,444,Champions
CUST02338,114,7,12376.68,4,3,2,432,Need Attention
CUST02339,1,28,149290.8,5,5,5,555,Champions
CUST02340,157,7,28653.4,3,3,3,333,Loyal Customers
CUST02341,421,9,11803.38,2,3,2,232,Hibernating
CUST02342,8,16,91075.55,5,4,4,544,Champions
CUST02343,1,22,110528.67,5,5,4,554,Champions
CUST02344,4,14,26297.92,5,4,3,543,Loyal Customers
CUST02345,198,1,8248.92,3,1,2,312,Hibernating
CUST02346,435,7,33485.94,2,3,3,233,Hibernating
CUST02347,491,6,40694.05,1,2,3,123,Lost
CUST02348,37,8,11522.95,4,3,2,432,Need Attention
CUST02349,631,2,39284.88,1,1,3,113,Lost
CUST02350,6,56,460319.95,5,5,5,555,Champions
CUST02351,449,5,27995.84,2,2,3,223,Hibernating
CUST02352,721,1,1823.62,1,1,1,111,Lost
CUST02353,220,7,24686.34,3,3,3,333,Loyal Customers
CUST02354,635,2,3482.54,1,1,1,111,Lost
CUST02355,438,7,18781.510000000002,2,3,2,232,Hibernating
CUST02356,19,17,515432.75,4,4,5,445,Champions
CUST02357,604,2,16544.32,1,1,2,112,Lost
CUST02358,3,20,194162.04,5,5,5,555,Champions
CUST02359,446,3,8337.77,2,1,2,212,Hibernating
CUST02360,5,23,133515.29,5,5,5,555,Champions
CUST02361,2,51,177691.66,5,5,5,555,Champions
CUST02362,5,13,117287.17,5,4,4,544,Champions
CUST02363,89,9,19088.65,4,3,2,432,Need Attention
CUST02364,147,12,28152.42,3,4,3,343,Loyal Customers
CUST02365,364,5,15069.86,2,2,2,222,Hibernating
CUST02366,3,60,621872.96,5,5,5,555,Champions
CUST02367,4,23,93006.2,5,5,4,554,Champions
CUST02368,292,4,78325.73000000001,3,2,4,324,Need Attention
CUST02369,25,11,103608.19,4,4,4,444,Champions
CUST02370,458,6,21824.77,2,2,2,222,Hibernating
CUST02371,513,7,15772.49,1,3,2,132,Hibernating
CUST02372,567,5,6463.459999999999,1,2,1,121,Lost
CUST02373,206,4,72148.89,3,2,4,324,Need Attention
CUST02374,101,11,39936.299999999996,4,4,3,443,Loyal Customers
CUST02375,325,4,68057.14,3,2,4,324,Need Attention
CUST02376,27,19,203802.04,4,5,5,455,Champions
CUST02377,30,19,78163.48,4,5,4,454,Champions
CUST02378,537,3,13621.59,1,1,2,112,Lost
CUST02379,260,9,31199.370000000003,3,3,3,333,Loyal Customers
CUST02380,519,3,46468.78999999999,1,1,3,113,Lost
CUST02381,696,2,8461.83,1,1,2,112,Lost
CUST02382,456,4,145279.77,2,2,5,225,Hibernating
CUST02383,722,5,32997.08,1,2,3,123,Lost
CUST02384,15,15,59864.16,4,4,4,444,Champions
CUST02385,260,9,12711.44,3,3,2,332,Need Attention
CUST02386,238,10,19258.77,3,3,2,332,Need Attention
CUST02387,21,10,33010.520000000004,4,3,3,433,Loyal Customers
CUST02388,556,4,4808.47,1,2,1,121,Lost
CUST02389,371,6,44536.880000000005,2,2,3,223,Hibernating
CUST02390,417,6,45812.69,2,2,3,223,Hibernating
CUST02391,61,8,29312.620000000003,4,3,3,433,Loyal Customers
CUST02392,22,24,103085.08,4,5,4,454,Champions
CUST02393,84,12,44000.14,4,4,3,443,Loyal Customers
CUST02394,10,18,169085.59,5,5,5,555,Champions
CUST02395,620,3,4256.93,1,1,1,111,Lost
CUST02396,76,12,22847.14,4,4,2,442,Need Attention
CUST02397,2,27,193160.28,5,5,5,555,Champions
CUST02398,4,51,332842.18,5,5,5,555,Champions
CUST02399,295,2,7793.650000000001,3,1,1,311,Hibernating
