CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,City,State,Country
CUST01290,19,17,189437.11000000002,4,4,5,445,Champions,Bikaner,Rajasthan,India
CUST01291,55,9,61674.12,4,3,4,434,Loyal Customers,Jaipur,Rajasthan,India
CUST01292,5,36,198339.28,5,5,5,555,Champions,Ludhiana,Punjab,India
CUST01293,606,4,37020.1,1,2,3,123,Lost,Kanpur,Uttar Pradesh,India
CUST01294,464,5,18030.89,2,2,2,222,Hibernating,Kochi,Kerala,India
CUST01295,503,2,4634.23,1,1,1,111,Lost,Lucknow,Uttar Pradesh,India
CUST01296,37,9,33811.88,4,3,3,433,Loyal Customers,Hyderabad,Telangana,India
CUST01297,5,22,145824.24,5,5,5,555,Champions,Rajkot,Gujarat,India
CUST01298,17,17,82012.78,4,4,4,444,Champions,Hyderabad,Telangana,India
CUST01299,341,3,6656.13,3,1,1,311,Hibernating,Surat,Gujarat,India
CUST01300,540,5,10982.92,1,2,2,122,Lost,Lucknow,Uttar Pradesh,India
CUST01301,2,31,257345.86,5,5,5,555,Champions,Lucknow,Uttar Pradesh,India
CUST01302,463,1,1055.65,2,1,1,211,Hibernating,Kochi,Kerala,India
CUST01303,1,10,27707.079999999998,5,3,3,533,Loyal Customers,Jodhpur,Rajasthan,India
CUST01304,425,7,64890.22,2,3,4,234,Hibernating,Chandigarh,Punjab,India
CUST01305,593,3,56995.55,1,1,4,114,Lost,Faridabad,Haryana,India
CUST01306,705,1,364.08,1,1,1,111,Lost,Salem,Tamil Nadu,India
CUST01307,430,6,9863.27,2,2,2,222,Hibernating,Vadodara,Gujarat,India
CUST01308,455,4,86548.8,2,2,4,224,Hibernating,Kochi,Kerala,India
CUST01309,101,9,33801.85,4,3,3,433,Loyal Customers,Warangal,Telangana,India
CUST01310,589,2,75227.41,1,1,4,114,Lost,Nagpur,Maharashtra,India
CUST01311,12,29,244003.0,5,5,5,555,Champions,Agra,Uttar Pradesh,India
CUST01312,516,1,3337.32,1,1,1,111,Lost,Noida,Uttar Pradesh,India
CUST01313,541,3,28697.08,1,1,3,113,Lost,Thiruvananthapuram,Kerala,India
CUST01314,622,2,1520.16,1,1,1,111,Lost,Kochi,Kerala,India
CUST01315,218,12,28995.05,3,4,3,343,Loyal Customers,Hyderabad,Telangana,India
CUST01316,279,4,90975.75,3,2,4,324,Need Attention,Howrah,West Bengal,India
CUST01317,534,7,117830.53,1,3,5,135,Hibernating,Ludhiana,Punjab,India
CUST01318,457,3,21681.190000000002,2,1,2,212,Hibernating,Jodhpur,Rajasthan,India
CUST01319,3,33,162602.29,5,5,5,555,Champions,Agra,Uttar Pradesh,India
CUST01320,6,20,119386.57999999999,5,5,5,555,Champions,Mysuru,Karnataka,India
CUST01321,37,12,26941.77,4,4,3,443,Loyal Customers,Gurgaon,Haryana,India
CUST01322,1,17,41206.27,5,4,3,543,Loyal Customers,Durgapur,West Bengal,India
CUST01323,687,2,37825.64,1,1,3,113,Lost,Thiruvananthapuram,Kerala,India
CUST01324,74,7,15608.949999999999,4,3,2,432,Need Attention,Ludhiana,Punjab,India
CUST01325,409,1,42868.85,2,1,3,213,Hibernating,Chennai,Tamil Nadu,India
CUST01326,145,12,58764.380000000005,3,4,4,344,Loyal Customers,Ludhiana,Punjab,India
CUST01327,10,27,138900.41,5,5,5,555,Champions,Lucknow,Uttar Pradesh,India
CUST01328,419,5,14824.14,2,2,2,222,Hibernating,Pune,Maharashtra,India
CUST01329,518,4,5635.15,1,2,1,121,Lost,Varanasi,Uttar Pradesh,India
CUST01330,212,13,34804.32,3,4,3,343,Loyal Customers,Kochi,Kerala,India
CUST01331,471,5,24434.58,2,2,3,223,Hibernating,Salem,Tamil Nadu,India
CUST01332,226,9,24293.1,3,3,3,333,Loyal Customers,Jodhpur,Rajasthan,India
CUST01333,124,9,46386.94,4,3,3,433,Loyal Customers,Ludhiana,Punjab,India
CUST01334,490,3,5315.5199999999995,1,1,1,111,Lost,Chandigarh,Punjab,India
CUST01335,660,2,5749.67,1,1,1,111,Lost,Hubli,Karnataka,India
CUST01336,609,4,8010.49,1,2,2,122,Lost,Ludhiana,Punjab,India
CUST01337,27,26,78222.71,4,5,4,454,Champions,Hyderabad,Telangana,India
CUST01338,380,8,26103.92,2,3,3,233,Hibernating,Salem,Tamil Nadu,India
CUST01339,16,28,144067.81,4,5,5,455,Champions,New Delhi,Delhi,India
CUST01340,7,52,235214.38999999998,5,5,5,555,Champions,Ludhiana,Punjab,India
CUST01341,1,7,42053.0,5,3,3,533,Loyal Customers,New Delhi,Delhi,India
CUST01342,502,13,24739.94,1,4,3,143,Churned Best Customers,Bengaluru,Karnataka,India
CUST01343,537,1,905.85,1,1,1,111,Lost,Warangal,Telangana,India
CUST01344,537,8,10948.28,1,3,2,132,Hibernating,Varanasi,Uttar Pradesh,India
CUST01345,282,4,12861.81,3,2,2,322,Need Attention,Warangal,Telangana,India
CUST01346,36,15,94964.54000000001,4,4,4,444,Champions,Panipat,Haryana,India
CUST01347,257,10,18076.49,3,3,2,332,Need Attention,Hubli,Karnataka,India
CUST01348,69,17,49447.04,4,4,4,444,Champions,Delhi,Delhi,India
CUST01349,412,3,10160.14,2,1,2,212,Hibernating,Warangal,Telangana,India
CUST01350,5,56,463952.93,5,5,5,555,Champions,Panipat,Haryana,India
CUST01351,715,3,8797.11,1,1,2,112,Lost,Lucknow,Uttar Pradesh,India
CUST01352,354,7,58478.99,3,3,4,334,Loyal Customers,Hyderabad,Telangana,India
CUST01353,29,9,28237.95,4,3,3,433,Loyal Customers,Kolkata,West Bengal,India
CUST01354,437,3,19188.329999999998,2,1,2,212,Hibernating,Kozhikode,Kerala,India
CUST01355,4,12,86445.37,5,4,4,544,Champions,Varanasi,Uttar Pradesh,India
CUST01356,650,1,2654.1,1,1,1,111,Lost,Amritsar,Punjab,India
CUST01357,428,4,13493.86,2,2,2,222,Hibernating,Warangal,Telangana,India
CUST01358,90,14,154076.00999999998,4,4,5,445,Champions,Noida,Uttar Pradesh,India
CUST01359,80,14,30724.11,4,4,3,443,Loyal Customers,Vadodara,Gujarat,India
CUST01360,479,6,14220.51,2,2,2,222,Hibernating,Bengaluru,Karnataka,India
CUST01361,560,3,43215.38,1,1,3,113,Lost,Gurgaon,Haryana,India
CUST01362,158,8,12314.18,3,3,2,332,Need Attention,Varanasi,Uttar Pradesh,India
CUST01363,516,8,18475.72,1,3,2,132,Hibernating,Chandigarh,Punjab,India
CUST01364,421,4,9635.13,2,2,2,222,Hibernating,Hyderabad,Telangana,India
CUST01365,307,4,13802.75,3,2,2,322,Need Attention,Bikaner,Rajasthan,India
CUST01366,2,21,217844.46,5,5,5,555,Champions,Surat,Gujarat,India
CUST01367,189,7,15903.25,3,3,2,332,Need Attention,Ludhiana,Punjab,India
CUST01368,524,1,203.76,1,1,1,111,Lost,Chandigarh,Punjab,India
CUST01369,5,24,100536.71,5,5,4,554,Champions,Panipat,Haryana,India
CUST01370,344,7,10002.73,3,3,2,332,Need Attention,Thiruvananthapuram,Kerala,India
CUST01371,561,2,17021.97,1,1,2,112,Lost,Madurai,Tamil Nadu,India
CUST01372,5,26,84675.09,5,5,4,554,Champions,Chandigarh,Punjab,India
CUST01373,428,2,25834.24,2,1,3,213,Hibernating,Coimbatore,Tamil Nadu,India
CUST01374,361,6,94956.23000000001,2,2,4,224,Hibernating,Chennai,Tamil Nadu,India
CUST01375,108,12,137470.63,4,4,5,445,Champions,Rajkot,Gujarat,India
CUST01376,469,2,10945.11,2,1,2,212,Hibernating,Warangal,Telangana,India
CUST01377,23,14,47537.01,4,4,3,443,Loyal Customers,Lucknow,Uttar Pradesh,India
CUST01378,230,10,42814.17,3,3,3,333,Loyal Customers,Agra,Uttar Pradesh,India
CUST01379,98,8,21956.13,4,3,2,432,Need Attention,Howrah,West Bengal,India
CUST01380,454,3,4714.04,2,1,1,211,Hibernating,Ludhiana,Punjab,India
CUST01381,2,27,76454.69,5,5,4,554,Champions,Ludhiana,Punjab,India
CUST01382,193,13,87668.0,3,4,4,344,Loyal Customers,Hyderabad,Telangana,India
CUST01383,568,1,252.03,1,1,1,111,Lost,Agra,Uttar Pradesh,India
CUST01384,150,8,27159.72,3,3,3,333,Loyal Customers,Agra,Uttar Pradesh,India
CUST01385,239,4,13531.89,3,2,2,322,Need Attention,Rajkot,Gujarat,India
CUST01386,177,19,75796.75,3,5,4,354,Loyal Customers,Jodhpur,Rajasthan,India
CUST01387,209,6,21375.4,3,2,2,322,Need Attention,Thiruvananthapuram,Kerala,India
CUST01388,9,17,129694.24,5,4,5,545,Champions,Jaipur,Rajasthan,India
CUST01389,551,4,9678.05,1,2,2,122,Lost,Hyderabad,Telangana,India
CUST01390,167,12,39652.53,3,4,3,343,Loyal Customers,Warangal,Telangana,India
CUST01391,160,17,170612.26,3,4,5,345,Loyal Customers,Nagpur,Maharashtra,India
CUST01392,11,24,192677.77,5,5,5,555,Champions,Delhi,Delhi,India
CUST01393,1,28,167864.93,5,5,5,555,Champions,Kanpur,Uttar Pradesh,India
CUST01394,546,5,28144.82,1,2,3,123,Lost,Kolkata,West Bengal,India
CUST01395,125,20,212385.94,4,5,5,455,Champions,Mysuru,Karnataka,India
CUST01396,597,1,3628.47,1,1,1,111,Lost,Coimbatore,Tamil Nadu,India
CUST01397,142,17,57107.1,3,4,4,344,Loyal Customers,Coimbatore,Tamil Nadu,India
CUST01398,35,16,186502.34,4,4,5,445,Champions,Amritsar,Punjab,India
CUST01399,607,3,7448.17,1,1,1,111,Lost,New Delhi,Delhi,India
CUST01400,706,7,7380.44,1,3,1,131,Hibernating,Thane,Maharashtra,India
CUST01401,6,33,212587.47,5,5,5,555,Champions,Durgapur,West Bengal,India
CUST01402,8,30,322496.47,5,5,5,555,Champions,Amritsar,Punjab,India
CUST01403,1,42,167900.82,5,5,5,555,Champions,Agra,Uttar Pradesh,India
CUST01404,291,3,6058.5,3,1,1,311,Hibernating,Ludhiana,Punjab,India
CUST01405,387,4,14624.710000000001,2,2,2,222,Hibernating,Warangal,Telangana,India
CUST01406,5,12,196201.16999999998,5,4,5,545,Champions,Agra,Uttar Pradesh,India
CUST01407,572,3,8410.03,1,1,2,112,Lost,Mangalore,Karnataka,India
CUST01408,632,2,5118.28,1,1,1,111,Lost,Varanasi,Uttar Pradesh,India
CUST01409,500,7,94708.99,1,3,4,134,Hibernating,Mumbai,Maharashtra,India
CUST01410,398,2,3185.74,2,1,1,211,Hibernating,Ludhiana,Punjab,India
CUST01411,30,17,55440.96,4,4,4,444,Champions,Amritsar,Punjab,India
CUST01412,3,23,67253.14,5,5,4,554,Champions,Surat,Gujarat,India
CUST01413,128,16,35997.979999999996,4,4,3,443,Loyal Customers,Amritsar,Punjab,India
CUST01414,5,17,50110.49,5,4,4,544,Champions,Bikaner,Rajasthan,India
CUST01415,440,4,12819.439999999999,2,2,2,222,Hibernating,Faridabad,Haryana,India
CUST01416,543,2,11312.31,1,1,2,112,Lost,Rajkot,Gujarat,India
CUST01417,8,55,329719.26,5,5,5,555,Champions,Mysuru,Karnataka,India
CUST01418,1,28,222617.42,5,5,5,555,Champions,Surat,Gujarat,India
CUST01419,11,15,38754.94,5,4,3,543,Loyal Customers,Hyderabad,Telangana,India
CUST01420,448,1,608.71,2,1,1,211,Hibernating,Mangalore,Karnataka,India
CUST01421,80,16,52557.33,4,4,4,444,Champions,Warangal,Telangana,India
CUST01422,428,6,29109.32,2,2,3,223,Hibernating,Noida,Uttar Pradesh,India
CUST01423,3,38,128225.45999999999,5,5,5,555,Champions,Vadodara,Gujarat,India
CUST01424,3,23,85943.43000000001,5,5,4,554,Champions,Nashik,Maharashtra,India
CUST01425,379,2,77598.69,2,1,4,214,Hibernating,Bengaluru,Karnataka,India
CUST01426,722,3,38853.56,1,1,3,113,Lost,Jaipur,Rajasthan,India
CUST01427,4,56,207253.63,5,5,5,555,Champions,Howrah,West Bengal,India
CUST01428,446,2,27589.96,2,1,3,213,Hibernating,Noida,Uttar Pradesh,India
CUST01429,445,6,7254.030000000001,2,2,1,221,Hibernating,Nashik,Maharashtra,India
CUST01430,606,1,6005.45,1,1,1,111,Lost,Kozhikode,Kerala,India
CUST01431,66,7,14020.1,4,3,2,432,Need Attention,Chandigarh,Punjab,India
CUST01432,604,7,122691.12,1,3,5,135,Hibernating,Vadodara,Gujarat,India
CUST01433,159,11,38489.0,3,4,3,343,Loyal Customers,Varanasi,Uttar Pradesh,India
CUST01434,489,7,17146.25,1,3,2,132,Hibernating,Warangal,Telangana,India
CUST01435,1,20,94896.4,5,5,4,554,Champions,Mysuru,Karnataka,India
CUST01436,5,40,216352.85,5,5,5,555,Champions,Kozhikode,Kerala,India
CUST01437,252,7,36004.5,3,3,3,333,Loyal Customers,New Delhi,Delhi,India
CUST01438,368,9,43992.700000000004,2,3,3,233,Hibernating,Madurai,Tamil Nadu,India
CUST01439,129,14,119246.91,4,4,5,445,Champions,Vadodara,Gujarat,India
CUST01440,239,6,43044.04,3,2,3,323,Need Attention,Warangal,Telangana,India
CUST01441,636,3,4398.63,1,1,1,111,Lost,Panipat,Haryana,India
CUST01442,1,23,211751.02999999997,5,5,5,555,Champions,Hyderabad,Telangana,India
CUST01443,386,5,27213.55,2,2,3,223,Hibernating,Mysuru,Karnataka,India
CUST01444,95,7,32502.53,4,3,3,433,Loyal Customers,Panipat,Haryana,India
CUST01445,307,1,4388.17,3,1,1,311,Hibernating,Mangalore,Karnataka,India
CUST01446,9,23,47881.35,5,5,3,553,Loyal Customers,Delhi,Delhi,India
CUST01447,248,4,13235.82,3,2,2,322,Need Attention,Nashik,Maharashtra,India
CUST01448,499,3,6482.93,1,1,1,111,Lost,Delhi,Delhi,India
CUST01449,408,1,1870.87,2,1,1,211,Hibernating,Delhi,Delhi,India
CUST01450,259,7,48881.72,3,3,3,333,Loyal Customers,Madurai,Tamil Nadu,India
CUST01451,124,10,51859.5,4,3,4,434,Loyal Customers,Mysuru,Karnataka,India
CUST01452,191,7,38649.45,3,3,3,333,Loyal Customers,Mumbai,Maharashtra,India
CUST01453,425,1,2193.59,2,1,1,211,Hibernating,Bikaner,Rajasthan,India
CUST01454,598,5,36157.14,1,2,3,123,Lost,Varanasi,Uttar Pradesh,India
CUST01455,3,69,782711.71,5,5,5,555,Champions,Kanpur,Uttar Pradesh,India
CUST01456,608,1,12342.76,1,1,2,112,Lost,Bikaner,Rajasthan,India
CUST01457,449,6,13000.51,2,2,2,222,Hibernating,Kozhikode,Kerala,India
CUST01458,317,3,5326.9,3,1,1,311,Hibernating,Jodhpur,Rajasthan,India
CUST01459,27,13,94491.70999999999,4,4,4,444,Champions,Vadodara,Gujarat,India
CUST01460,478,7,9835.210000000001,2,3,2,232,Hibernating,Hubli,Karnataka,India
CUST01461,182,11,43984.71,3,4,3,343,Loyal Customers,Kanpur,Uttar Pradesh,India
CUST01462,292,7,21730.660000000003,3,3,2,332,Need Attention,Jaipur,Rajasthan,India
CUST01463,23,14,100828.86,4,4,4,444,Champions,Ahmedabad,Gujarat,India
CUST01464,486,9,82075.81,1,3,4,134,Hibernating,Ludhiana,Punjab,India
CUST01465,463,5,7210.2300000000005,2,2,1,221,Hibernating,Kolkata,West Bengal,India
CUST01466,4,46,205192.27,5,5,5,555,Champions,Warangal,Telangana,India
CUST01467,579,2,5693.6900000000005,1,1,1,111,Lost,Panipat,Haryana,India
CUST01468,81,12,39723.58,4,4,3,443,Loyal Customers,Madurai,Tamil Nadu,India
CUST01469,463,3,19881.07,2,1,2,212,Hibernating,Kochi,Kerala,India
CUST01470,380,7,8377.83,2,3,2,232,Hibernating,Panipat,Haryana,India
CUST01471,651,6,44749.270000000004,1,2,3,123,Lost,Kozhikode,Kerala,India
CUST01472,212,7,26220.98,3,3,3,333,Loyal Customers,Hyderabad,Telangana,India
CUST01473,376,1,1926.0,2,1,1,211,Hibernating,Hubli,Karnataka,India
CUST01474,25,6,29778.53,4,2,3,423,New Customers,Bikaner,Rajasthan,India
CUST01475,174,14,43489.43,3,4,3,343,Loyal Customers,Amritsar,Punjab,India
CUST01476,443,3,7461.04,2,1,1,211,Hibernating,Pune,Maharashtra,India
CUST01477,575,1,3792.7,1,1,1,111,Lost,Pune,Maharashtra,India
CUST01478,265,6,19444.78,3,2,2,322,Need Attention,Surat,Gujarat,India
CUST01479,190,5,8819.62,3,2,2,322,Need Attention,Pune,Maharashtra,India
CUST01480,29,15,156368.25,4,4,5,445,Champions,Nashik,Maharashtra,India
CUST01481,583,1,857.2,1,1,1,111,Lost,Warangal,Telangana,India
CUST01482,4,16,58899.7,5,4,4,544,Champions,Jaipur,Rajasthan,India
CUST01483,358,7,355281.26,2,3,5,235,Hibernating,Bengaluru,Karnataka,India
CUST01484,1,64,210832.53,5,5,5,555,Champions,Delhi,Delhi,India
CUST01485,141,11,37987.33,3,4,3,343,Loyal Customers,Rajkot,Gujarat,India
CUST01486,156,12,60604.14,3,4,4,344,Loyal Customers,Gurgaon,Haryana,India
CUST01487,102,11,120779.15,4,4,5,445,Champions,Chennai,Tamil Nadu,India
CUST01488,558,3,31018.63,1,1,3,113,Lost,Gurgaon,Haryana,India
CUST01489,25,9,22417.76,4,3,2,432,Need Attention,Salem,Tamil Nadu,India
CUST01490,79,10,26289.91,4,3,3,433,Loyal Customers,Vadodara,Gujarat,India
CUST01491,218,16,292833.50000000006,3,4,5,345,Loyal Customers,Gurgaon,Haryana,India
CUST01492,29,17,41360.020000000004,4,4,3,443,Loyal Customers,Delhi,Delhi,India
CUST01493,152,14,118989.41,3,4,5,345,Loyal Customers,Surat,Gujarat,India
CUST01494,4,17,38649.6,5,4,3,543,Loyal Customers,Kochi,Kerala,India
CUST01495,399,5,29581.82,2,2,3,223,Hibernating,Thiruvananthapuram,Kerala,India
CUST01496,209,4,10104.67,3,2,2,322,Need Attention,Hubli,Karnataka,India
CUST01497,617,4,9574.07,1,2,2,122,Lost,Hyderabad,Telangana,India
CUST01498,67,10,40554.75,4,3,3,433,Loyal Customers,Chandigarh,Punjab,India
CUST01499,121,13,97522.26,4,4,4,444,Champions,Ludhiana,Punjab,India
CUST01500,447,1,60330.14,2,1,4,214,Hibernating,Coimbatore,Tamil Nadu,India
CUST01501,577,5,5635.0,1,2,1,121,Lost,Kozhikode,Kerala,India
CUST01502,102,6,161432.18999999997,4,2,5,425,New Customers,Mumbai,Maharashtra,India
CUST01503,2,61,464767.08999999997,5,5,5,555,Champions,Bengaluru,Karnataka,India
CUST01504,121,9,47192.560000000005,4,3,3,433,Loyal Customers,Madurai,Tamil Nadu,India
CUST01505,108,19,116554.39,4,5,4,454,Champions,Howrah,West Bengal,India
CUST01506,256,12,19058.17,3,4,2,342,Need Attention,Faridabad,Haryana,India
CUST01507,368,3,12860.75,2,1,2,212,Hibernating,Hubli,Karnataka,India
CUST01508,448,7,70203.05,2,3,4,234,Hibernating,Faridabad,Haryana,India
CUST01509,507,8,23969.52,1,3,3,133,Hibernating,Varanasi,Uttar Pradesh,India
CUST01510,470,4,10938.41,2,2,2,222,Hibernating,Hubli,Karnataka,India
CUST01511,695,1,417.04,1,1,1,111,Lost,Udaipur,Rajasthan,India
CUST01512,460,3,17600.35,2,1,2,212,Hibernating,Bengaluru,Karnataka,India
CUST01513,616,1,8860.76,1,1,2,112,Lost,Udaipur,Rajasthan,India
CUST01514,2,30,95194.2,5,5,4,554,Champions,Howrah,West Bengal,India
CUST01515,14,23,70726.45999999999,5,5,4,554,Champions,Varanasi,Uttar Pradesh,India
CUST01516,1,41,351109.82,5,5,5,555,Champions,Amritsar,Punjab,India
CUST01517,396,8,109354.54,2,3,4,234,Hibernating,Durgapur,West Bengal,India
CUST01518,470,1,697.19,2,1,1,211,Hibernating,Varanasi,Uttar Pradesh,India
CUST01519,229,9,54609.75,3,3,4,334,Loyal Customers,Thiruvananthapuram,Kerala,India
CUST01520,546,2,4743.110000000001,1,1,1,111,Lost,Amritsar,Punjab,India
CUST01521,7,30,115655.29000000001,5,5,4,554,Champions,Thiruvananthapuram,Kerala,India
CUST01522,387,3,3864.62,2,1,1,211,Hibernating,Lucknow,Uttar Pradesh,India
CUST01523,60,23,65210.21,4,5,4,454,Champions,Bengaluru,Karnataka,India
CUST01524,22,16,47684.38,4,4,3,443,Loyal Customers,Jodhpur,Rajasthan,India
CUST01525,215,7,35204.67,3,3,3,333,Loyal Customers,Chandigarh,Punjab,India
CUST01526,58,17,220545.69,4,4,5,445,Champions,Udaipur,Rajasthan,India
CUST01527,74,11,52138.19,4,4,4,444,Champions,Chennai,Tamil Nadu,India
CUST01528,48,9,58825.369999999995,4,3,4,434,Loyal Customers,Thiruvananthapuram,Kerala,India
CUST01529,441,3,46788.58,2,1,3,213,Hibernating,Kochi,Kerala,India
CUST01530,604,3,16427.41,1,1,2,112,Lost,Faridabad,Haryana,India
CUST01531,257,9,112606.26999999999,3,3,4,334,Loyal Customers,Thane,Maharashtra,India
CUST01532,185,3,8449.949999999999,3,1,2,312,Hibernating,Mumbai,Maharashtra,India
CUST01533,371,4,8774.25,2,2,2,222,Hibernating,Chennai,Tamil Nadu,India
CUST01534,327,14,51955.479999999996,3,4,4,344,Loyal Customers,Salem,Tamil Nadu,India
CUST01535,127,10,23170.8,4,3,3,433,Loyal Customers,Kanpur,Uttar Pradesh,India
CUST01536,5,24,721915.95,5,5,5,555,Champions,Mangalore,Karnataka,India
CUST01537,23,36,127548.0,4,5,5,455,Champions,Amritsar,Punjab,India
CUST01538,391,8,60971.15,2,3,4,234,Hibernating,Thiruvananthapuram,Kerala,India
CUST01539,3,24,68627.76,5,5,4,554,Champions,Mangalore,Karnataka,India
CUST01540,373,7,176584.6,2,3,5,235,Hibernating,Kochi,Kerala,India
CUST01541,577,4,29039.91,1,2,3,123,Lost,Udaipur,Rajasthan,India
CUST01542,5,19,239482.85,5,5,5,555,Champions,Howrah,West Bengal,India
CUST01543,370,2,17116.76,2,1,2,212,Hibernating,Warangal,Telangana,India
CUST01544,294,10,36091.7,3,3,3,333,Loyal Customers,Chandigarh,Punjab,India
CUST01545,596,1,498.95,1,1,1,111,Lost,Agra,Uttar Pradesh,India
CUST01546,3,14,34528.950000000004,5,4,3,543,Loyal Customers,Bikaner,Rajasthan,India
CUST01547,471,2,3457.9500000000003,2,1,1,211,Hibernating,Nagpur,Maharashtra,India
CUST01548,688,3,49276.49,1,1,4,114,Lost,Kanpur,Uttar Pradesh,India
CUST01549,4,34,93398.01,5,5,4,554,Champions,Surat,Gujarat,India
CUST01550,366,3,21096.66,2,1,2,212,Hibernating,Nagpur,Maharashtra,India
CUST01551,497,4,5543.150000000001,1,2,1,121,Lost,Noida,Uttar Pradesh,India
CUST01552,296,8,25474.43,3,3,3,333,Loyal Customers,New Delhi,Delhi,India
CUST01553,497,3,8846.49,1,1,2,112,Lost,Mysuru,Karnataka,India
CUST01554,493,2,2641.7200000000003,1,1,1,111,Lost,Ludhiana,Punjab,India
CUST01555,51,7,25423.46,4,3,3,433,Loyal Customers,Ahmedabad,Gujarat,India
CUST01556,9,13,158777.2,5,4,5,545,Champions,Ludhiana,Punjab,India
CUST01557,435,6,12634.45,2,2,2,222,Hibernating,Howrah,West Bengal,India
CUST01558,60,10,21610.510000000002,4,3,2,432,Need Attention,Panipat,Haryana,India
CUST01559,402,4,11228.150000000001,2,2,2,222,Hibernating,Chandigarh,Punjab,India
CUST01560,493,2,99127.38,1,1,4,114,Lost,Panipat,Haryana,India
CUST01561,33,14,402163.83999999997,4,4,5,445,Champions,Nagpur,Maharashtra,India
CUST01562,29,10,22731.78,4,3,2,432,Need Attention,Hyderabad,Telangana,India
CUST01563,522,3,16782.26,1,1,2,112,Lost,Kozhikode,Kerala,India
CUST01564,56,12,71603.12,4,4,4,444,Champions,Thiruvananthapuram,Kerala,India
CUST01565,381,1,93162.62,2,1,4,214,Hibernating,Lucknow,Uttar Pradesh,India
CUST01566,274,19,59743.54,3,5,4,354,Loyal Customers,Ludhiana,Punjab,India
CUST01567,391,3,7672.53,2,1,1,211,Hibernating,Gurgaon,Haryana,India
CUST01568,4,22,203927.04,5,5,5,555,Champions,Kozhikode,Kerala,India
CUST01569,247,2,2705.0699999999997,3,1,1,311,Hibernating,Chandigarh,Punjab,India
CUST01570,31,13,182348.84000000003,4,4,5,445,Champions,Salem,Tamil Nadu,India
CUST01571,527,3,59844.6,1,1,4,114,Lost,Mysuru,Karnataka,India
CUST01572,2,36,551156.7,5,5,5,555,Champions,Jaipur,Rajasthan,India
CUST01573,466,6,254885.72,2,2,5,225,Hibernating,Ahmedabad,Gujarat,India
CUST01574,564,4,86819.1,1,2,4,124,Lost,Hyderabad,Telangana,India
CUST01575,41,20,127171.03,4,5,5,455,Champions,Kanpur,Uttar Pradesh,India
CUST01576,2,14,78081.87,5,4,4,544,Champions,Kozhikode,Kerala,India
CUST01577,1,52,312735.41,5,5,5,555,Champions,Chandigarh,Punjab,India
CUST01578,301,5,89194.42000000001,3,2,4,324,Need Attention,Chennai,Tamil Nadu,India
CUST01579,296,4,31651.59,3,2,3,323,Need Attention,Durgapur,West Bengal,India
CUST01580,424,6,11718.32,2,2,2,222,Hibernating,Delhi,Delhi,India
CUST01581,215,8,71306.19,3,3,4,334,Loyal Customers,Kolkata,West Bengal,India
CUST01582,118,10,138213.11000000002,4,3,5,435,Loyal Customers,Chandigarh,Punjab,India
CUST01583,391,5,40862.2,2,2,3,223,Hibernating,Hubli,Karnataka,India
CUST01584,37,6,17553.58,4,2,2,422,New Customers,Ludhiana,Punjab,India
CUST01585,593,1,1515.9,1,1,1,111,Lost,Coimbatore,Tamil Nadu,India
CUST01586,3,22,160104.34,5,5,5,555,Champions,Gurgaon,Haryana,India
CUST01587,249,5,47283.24,3,2,3,323,Need Attention,Pune,Maharashtra,India
CUST01588,53,10,36958.86,4,3,3,433,Loyal Customers,Ahmedabad,Gujarat,India
CUST01589,42,7,27686.89,4,3,3,433,Loyal Customers,Delhi,Delhi,India
CUST01590,289,4,12943.91,3,2,2,322,Need Attention,Nagpur,Maharashtra,India
CUST01591,388,4,18146.69,2,2,2,222,Hibernating,Kanpur,Uttar Pradesh,India
CUST01592,307,5,115132.95000000001,3,2,4,324,Need Attention,Agra,Uttar Pradesh,India
CUST01593,10,16,103347.68,5,4,4,544,Champions,Chandigarh,Punjab,India
CUST01594,4,17,47832.0,5,4,3,543,Loyal Customers,Panipat,Haryana,India
CUST01595,464,6,12722.34,2,2,2,222,Hibernating,Chandigarh,Punjab,India
CUST01596,405,4,48425.03999999999,2,2,3,223,Hibernating,Surat,Gujarat,India
CUST01597,66,13,42591.39,4,4,3,443,Loyal Customers,Madurai,Tamil Nadu,India
CUST01598,5,17,46866.75,5,4,3,543,Loyal Customers,Kochi,Kerala,India
CUST01599,6,34,225316.72,5,5,5,555,Champions,Thiruvananthapuram,Kerala,India
CUST01600,658,2,6477.78,1,1,1,111,Lost,Nagpur,Maharashtra,India
CUST01601,1,32,90817.41,5,5,4,554,Champions,Hyderabad,Telangana,India
CUST01602,34,9,60798.3,4,3,4,434,Loyal Customers,Chandigarh,Punjab,India
CUST01603,114,9,32184.63,4,3,3,433,Loyal Customers,Salem,Tamil Nadu,India
CUST01604,54,6,14842.88,4,2,2,422,New Customers,Mumbai,Maharashtra,India
CUST01605,6,29,218391.24,5,5,5,555,Champions,Vadodara,Gujarat,India
CUST01606,226,8,28710.94,3,3,3,333,Loyal Customers,Gurgaon,Haryana,India
CUST01607,1,27,274607.38,5,5,5,555,Champions,Thiruvananthapuram,Kerala,India
CUST01608,423,1,7291.24,2,1,1,211,Hibernating,Surat,Gujarat,India
CUST01609,136,6,45557.65,3,2,3,323,Need Attention,Nagpur,Maharashtra,India
